   Elapsed time	    ECG	    ECG
         27.332	  0.136	 -0.388
         27.336	  0.196	 -0.362
         27.340	  0.242	 -0.318
         27.344	  0.265	 -0.266
         27.348	  0.274	 -0.207
         27.352	  0.271	 -0.152
         27.356	  0.266	 -0.090
         27.360	  0.223	 -0.037
         27.364	  0.135	 -0.005
         27.368	  0.021	  0.007
         27.372	 -0.077	  0.016
         27.376	 -0.141	  0.022
         27.380	 -0.152	  0.026
         27.384	 -0.133	  0.028
         27.388	 -0.110	  0.029
         27.392	 -0.096	  0.031
         27.396	 -0.090	  0.031
         27.400	 -0.080	  0.031
         27.404	 -0.074	  0.028
         27.408	 -0.068	  0.029
         27.412	 -0.062	  0.030
         27.416	 -0.065	  0.030
         27.420	 -0.065	  0.028
         27.424	 -0.064	  0.028
         27.428	 -0.065	  0.031
         27.432	 -0.065	  0.031
         27.436	 -0.066	  0.035
         27.440	 -0.060	  0.035
         27.444	 -0.065	  0.034
         27.448	 -0.064	  0.030
         27.452	 -0.062	  0.030
         27.456	 -0.058	  0.030
         27.460	 -0.058	  0.022
         27.464	 -0.052	  0.022
         27.468	 -0.050	  0.020
         27.472	 -0.049	  0.020
         27.476	 -0.049	  0.019
         27.480	 -0.050	  0.018
         27.484	 -0.048	  0.020
         27.488	 -0.046	  0.019
         27.492	 -0.041	  0.019
         27.496	 -0.035	  0.020
         27.500	 -0.030	  0.025
         27.504	 -0.030	  0.030
         27.508	 -0.033	  0.031
         27.512	 -0.030	  0.035
         27.516	 -0.026	  0.039
         27.520	 -0.029	  0.043
         27.524	 -0.035	  0.041
         27.528	 -0.037	  0.045
         27.532	 -0.035	  0.048
         27.536	 -0.035	  0.051
         27.540	 -0.037	  0.055
         27.544	 -0.039	  0.059
         27.548	 -0.037	  0.060
         27.552	 -0.037	  0.060
         27.556	 -0.041	  0.059
         27.560	 -0.045	  0.059
         27.564	 -0.045	  0.059
         27.568	 -0.045	  0.056
         27.572	 -0.048	  0.058
         27.576	 -0.051	  0.056
         27.580	 -0.055	  0.056
         27.584	 -0.056	  0.054
         27.588	 -0.050	  0.049
         27.592	 -0.043	  0.044
         27.596	 -0.043	  0.040
         27.600	 -0.048	  0.036
         27.604	 -0.055	  0.031
         27.608	 -0.056	  0.028
         27.612	 -0.055	  0.029
         27.616	 -0.052	  0.026
         27.620	 -0.049	  0.026
         27.624	 -0.050	  0.024
         27.628	 -0.049	  0.025
         27.632	 -0.046	  0.025
         27.636	 -0.043	  0.025
         27.640	 -0.040	  0.024
         27.644	 -0.033	  0.022
         27.648	 -0.022	  0.024
         27.652	 -0.024	  0.025
         27.656	 -0.020	  0.030
         27.660	 -0.020	  0.035
         27.664	 -0.016	  0.039
         27.668	 -0.015	  0.039
         27.672	 -0.015	  0.040
         27.676	 -0.015	  0.043
         27.680	 -0.011	  0.046
         27.684	 -0.006	  0.050
         27.688	 -0.005	  0.051
         27.692	 -0.006	  0.058
         27.696	 -0.006	  0.058
         27.700	 -0.007	  0.060
         27.704	 -0.007	  0.064
         27.708	 -0.007	  0.066
         27.712	 -0.005	  0.068
         27.716	 -0.007	  0.070
         27.720	 -0.006	  0.070
         27.724	 -0.010	  0.072
         27.728	 -0.011	  0.076
         27.732	 -0.014	  0.077
         27.736	 -0.011	  0.079
         27.740	 -0.005	  0.077
         27.744	 -0.009	  0.079
         27.748	 -0.006	  0.077
         27.752	 -0.007	  0.079
         27.756	 -0.009	  0.081
         27.760	 -0.010	  0.074
         27.764	 -0.006	  0.072
         27.768	 -0.003	  0.069
         27.772	  0.001	  0.069
         27.776	  0.000	  0.065
         27.780	  0.004	  0.064
         27.784	  0.009	  0.061
         27.788	  0.013	  0.051
         27.792	  0.013	  0.048
         27.796	  0.010	  0.041
         27.800	  0.015	  0.040
         27.804	  0.019	  0.039
         27.808	  0.020	  0.035
         27.812	  0.025	  0.033
         27.816	  0.024	  0.030
         27.820	  0.022	  0.029
         27.824	  0.019	  0.025
         27.828	  0.024	  0.022
         27.832	  0.025	  0.021
         27.836	  0.025	  0.021
         27.840	  0.020	  0.024
         27.844	  0.019	  0.026
         27.848	  0.016	  0.025
         27.852	  0.018	  0.024
         27.856	  0.020	  0.022
         27.860	  0.019	  0.024
         27.864	  0.019	  0.025
         27.868	  0.019	  0.028
         27.872	  0.018	  0.033
         27.876	  0.015	  0.037
         27.880	  0.014	  0.044
         27.884	  0.015	  0.051
         27.888	  0.019	  0.055
         27.892	  0.026	  0.061
         27.896	  0.028	  0.061
         27.900	  0.031	  0.059
         27.904	  0.034	  0.052
         27.908	  0.040	  0.045
         27.912	  0.043	  0.033
         27.916	  0.043	  0.025
         27.920	  0.050	  0.024
         27.924	  0.054	  0.024
         27.928	  0.058	  0.024
         27.932	  0.059	  0.021
         27.936	  0.060	  0.020
         27.940	  0.061	  0.019
         27.944	  0.065	  0.018
         27.948	  0.079	  0.019
         27.952	  0.076	  0.020
         27.956	  0.079	  0.025
         27.960	  0.079	  0.029
         27.964	  0.084	  0.034
         27.968	  0.083	  0.040
         27.972	  0.081	  0.043
         27.976	  0.084	  0.043
         27.980	  0.085	  0.037
         27.984	  0.091	  0.035
         27.988	  0.089	  0.035
         27.992	  0.079	  0.036
         27.996	  0.066	  0.031
         28.000	  0.055	  0.034
         28.004	  0.045	  0.036
         28.008	  0.034	  0.040
         28.012	  0.020	  0.044
         28.016	  0.007	  0.045
         28.020	  0.007	  0.048
         28.024	  0.007	  0.049
         28.028	  0.007	  0.052
         28.032	  0.004	  0.052
         28.036	  0.009	  0.052
         28.040	  0.011	  0.054
         28.044	  0.004	  0.056
         28.048	 -0.003	  0.059
         28.052	 -0.005	  0.060
         28.056	 -0.003	  0.060
         28.060	  0.003	  0.058
         28.064	  0.006	  0.056
         28.068	  0.007	  0.052
         28.072	  0.003	  0.048
         28.076	  0.001	  0.040
         28.080	 -0.003	  0.039
         28.084	  0.000	  0.043
         28.088	  0.004	  0.045
         28.092	  0.007	  0.043
         28.096	  0.009	  0.019
         28.100	  0.009	 -0.040
         28.104	  0.003	 -0.133
         28.108	 -0.007	 -0.226
         28.112	 -0.007	 -0.286
         28.116	 -0.004	 -0.336
         28.120	  0.007	 -0.356
         28.124	  0.020	 -0.362
         28.128	  0.035	 -0.359
         28.132	  0.049	 -0.345
         28.136	  0.065	 -0.336
         28.140	  0.084	 -0.318
         28.144	  0.111	 -0.310
         28.148	  0.159	 -0.292
         28.152	  0.219	 -0.276
         28.156	  0.273	 -0.244
         28.160	  0.300	 -0.203
         28.164	  0.318	 -0.160
         28.168	  0.320	 -0.107
         28.172	  0.314	 -0.049
         28.176	  0.269	  0.016
         28.180	  0.185	  0.064
         28.184	  0.076	  0.091
         28.188	 -0.035	  0.104
         28.192	 -0.110	  0.113
         28.196	 -0.141	  0.119
         28.200	 -0.130	  0.124
         28.204	 -0.102	  0.125
         28.208	 -0.086	  0.131
         28.212	 -0.079	  0.138
         28.216	 -0.069	  0.142
         28.220	 -0.059	  0.144
         28.224	 -0.050	  0.144
         28.228	 -0.044	  0.146
         28.232	 -0.041	  0.146
         28.236	 -0.040	  0.151
         28.240	 -0.037	  0.150
         28.244	 -0.035	  0.152
         28.248	 -0.030	  0.151
         28.252	 -0.041	  0.150
         28.256	 -0.046	  0.147
         28.260	 -0.044	  0.145
         28.264	 -0.039	  0.147
         28.268	 -0.037	  0.144
         28.272	 -0.036	  0.144
         28.276	 -0.033	  0.142
         28.280	 -0.039	  0.141
         28.284	 -0.041	  0.141
         28.288	 -0.043	  0.141
         28.292	 -0.037	  0.146
         28.296	 -0.034	  0.142
         28.300	 -0.035	  0.145
         28.304	 -0.035	  0.146
         28.308	 -0.029	  0.149
         28.312	 -0.020	  0.150
         28.316	 -0.021	  0.154
         28.320	 -0.021	  0.159
         28.324	 -0.026	  0.159
         28.328	 -0.026	  0.160
         28.332	 -0.026	  0.159
         28.336	 -0.025	  0.164
         28.340	 -0.021	  0.166
         28.344	 -0.022	  0.170
         28.348	 -0.022	  0.168
         28.352	 -0.024	  0.171
         28.356	 -0.024	  0.176
         28.360	 -0.024	  0.176
         28.364	 -0.026	  0.182
         28.368	 -0.024	  0.185
         28.372	 -0.026	  0.195
         28.376	 -0.030	  0.196
         28.380	 -0.034	  0.205
         28.384	 -0.036	  0.215
         28.388	 -0.037	  0.226
         28.392	 -0.036	  0.235
         28.396	 -0.039	  0.242
         28.400	 -0.040	  0.258
         28.404	 -0.040	  0.278
         28.408	 -0.045	  0.343
         28.412	 -0.048	  0.534
         28.416	 -0.050	  0.889
         28.420	 -0.049	  1.186
         28.424	 -0.050	  1.219
         28.428	 -0.052	  1.052
         28.432	 -0.056	  0.880
         28.436	 -0.060	  0.780
         28.440	 -0.025	  0.695
         28.444	  0.014	  0.654
         28.448	 -0.061	  0.609
         28.452	 -0.204	  0.576
         28.456	 -0.269	  0.535
         28.460	 -0.250	  0.501
         28.464	 -0.216	  0.479
         28.468	 -0.184	  0.458
         28.472	 -0.160	  0.445
         28.476	 -0.141	  0.425
         28.480	 -0.125	  0.411
         28.484	 -0.110	  0.389
         28.488	 -0.107	  0.374
         28.492	 -0.104	  0.362
         28.496	 -0.096	  0.359
         28.500	 -0.085	  0.390
         28.504	 -0.076	  0.456
         28.508	 -0.071	  0.505
         28.512	 -0.069	  0.468
         28.516	 -0.068	  0.398
         28.520	 -0.072	  0.350
         28.524	 -0.096	  0.329
         28.528	 -0.180	  0.314
         28.532	 -0.261	  0.295
         28.536	 -0.235	  0.281
         28.540	 -0.145	  0.269
         28.544	 -0.096	  0.261
         28.548	 -0.081	  0.250
         28.552	 -0.081	  0.240
         28.556	 -0.079	  0.233
         28.560	 -0.072	  0.223
         28.564	 -0.064	  0.215
         28.568	 -0.056	  0.203
         28.572	 -0.050	  0.196
         28.576	 -0.041	  0.189
         28.580	 -0.045	  0.185
         28.584	 -0.043	  0.180
         28.588	 -0.037	  0.170
         28.592	 -0.029	  0.165
         28.596	 -0.024	  0.155
         28.600	 -0.019	  0.151
         28.604	 -0.010	  0.144
         28.608	 -0.006	  0.140
         28.612	 -0.005	  0.135
         28.616	 -0.007	  0.130
         28.620	 -0.007	  0.129
         28.624	 -0.004	  0.116
         28.628	 -0.003	  0.111
         28.632	 -0.006	  0.106
         28.636	 -0.009	  0.107
         28.640	 -0.005	  0.104
         28.644	 -0.004	  0.099
         28.648	 -0.006	  0.096
         28.652	 -0.011	  0.099
         28.656	 -0.013	  0.109
         28.660	 -0.010	  0.114
         28.664	 -0.005	  0.120
         28.668	 -0.001	  0.120
         28.672	 -0.005	  0.122
         28.676	 -0.006	  0.117
         28.680	 -0.015	  0.122
         28.684	 -0.030	  0.131
         28.688	 -0.036	  0.142
         28.692	 -0.035	  0.151
         28.696	 -0.028	  0.155
         28.700	 -0.018	  0.155
         28.704	 -0.007	  0.147
         28.708	 -0.006	  0.141
         28.712	 -0.003	  0.130
         28.716	  0.005	  0.124
         28.720	  0.011	  0.120
         28.724	  0.016	  0.115
         28.728	  0.024	  0.113
         28.732	  0.024	  0.107
         28.736	  0.026	  0.106
         28.740	  0.029	  0.107
         28.744	  0.035	  0.109
         28.748	  0.037	  0.110
         28.752	  0.037	  0.109
         28.756	  0.039	  0.109
         28.760	  0.036	  0.115
         28.764	  0.041	  0.122
         28.768	  0.046	  0.130
         28.772	  0.051	  0.135
         28.776	  0.056	  0.131
         28.780	  0.061	  0.128
         28.784	  0.070	  0.122
         28.788	  0.059	  0.116
         28.792	  0.052	  0.110
         28.796	  0.040	  0.107
         28.800	  0.030	  0.105
         28.804	  0.016	  0.100
         28.808	  0.004	  0.099
         28.812	 -0.007	  0.096
         28.816	 -0.019	  0.091
         28.820	 -0.024	  0.087
         28.824	 -0.028	  0.086
         28.828	 -0.026	  0.091
         28.832	 -0.025	  0.090
         28.836	 -0.030	  0.090
         28.840	 -0.034	  0.087
         28.844	 -0.030	  0.087
         28.848	 -0.025	  0.085
         28.852	 -0.029	  0.084
         28.856	 -0.031	  0.083
         28.860	 -0.031	  0.081
         28.864	 -0.029	  0.081
         28.868	 -0.028	  0.079
         28.872	 -0.029	  0.074
         28.876	 -0.025	  0.066
         28.880	 -0.026	  0.061
         28.884	 -0.025	  0.064
         28.888	 -0.025	  0.070
         28.892	 -0.021	  0.070
         28.896	 -0.016	  0.041
         28.900	 -0.013	 -0.024
         28.904	 -0.011	 -0.113
         28.908	 -0.020	 -0.198
         28.912	 -0.021	 -0.253
         28.916	 -0.019	 -0.299
         28.920	 -0.007	 -0.326
         28.924	  0.007	 -0.340
         28.928	  0.028	 -0.343
         28.932	  0.041	 -0.331
         28.936	  0.056	 -0.328
         28.940	  0.071	 -0.305
         28.944	  0.094	 -0.297
         28.948	  0.128	 -0.280
         28.952	  0.176	 -0.261
         28.956	  0.234	 -0.230
         28.960	  0.260	 -0.189
         28.964	  0.275	 -0.149
         28.968	  0.278	 -0.095
         28.972	  0.268	 -0.040
         28.976	  0.211	  0.009
         28.980	  0.105	  0.041
         28.984	 -0.013	  0.055
         28.988	 -0.120	  0.068
         28.992	 -0.182	  0.077
         28.996	 -0.193	  0.085
         29.000	 -0.176	  0.091
         29.004	 -0.142	  0.092
         29.008	 -0.125	  0.095
         29.012	 -0.115	  0.094
         29.016	 -0.105	  0.096
         29.020	 -0.090	  0.099
         29.024	 -0.080	  0.100
         29.028	 -0.075	  0.102
         29.032	 -0.071	  0.104
         29.036	 -0.072	  0.110
         29.040	 -0.072	  0.111
         29.044	 -0.072	  0.115
         29.048	 -0.074	  0.116
         29.052	 -0.070	  0.115
         29.056	 -0.068	  0.117
         29.060	 -0.069	  0.117
         29.064	 -0.070	  0.121
         29.068	 -0.068	  0.124
         29.072	 -0.064	  0.128
         29.076	 -0.065	  0.131
         29.080	 -0.066	  0.134
         29.084	 -0.062	  0.139
         29.088	 -0.064	  0.140
         29.092	 -0.065	  0.142
         29.096	 -0.065	  0.145
         29.100	 -0.061	  0.146
         29.104	 -0.060	  0.146
         29.108	 -0.059	  0.147
         29.112	 -0.052	  0.149
         29.116	 -0.056	  0.147
         29.120	 -0.058	  0.145
         29.124	 -0.061	  0.144
         29.128	 -0.062	  0.150
         29.132	 -0.061	  0.147
         29.136	 -0.056	  0.151
         29.140	 -0.055	  0.150
         29.144	 -0.055	  0.152
         29.148	 -0.052	  0.150
         29.152	 -0.055	  0.151
         29.156	 -0.056	  0.155
         29.160	 -0.058	  0.152
         29.164	 -0.058	  0.154
         29.168	 -0.061	  0.150
         29.172	 -0.061	  0.150
         29.176	 -0.059	  0.150
         29.180	 -0.060	  0.150
         29.184	 -0.060	  0.150
         29.188	 -0.060	  0.152
         29.192	 -0.061	  0.155
         29.196	 -0.062	  0.150
         29.200	 -0.066	  0.151
         29.204	 -0.062	  0.147
         29.208	 -0.070	  0.150
         29.212	 -0.070	  0.146
         29.216	 -0.068	  0.146
         29.220	 -0.066	  0.146
         29.224	 -0.065	  0.141
         29.228	 -0.065	  0.141
         29.232	 -0.064	  0.139
         29.236	 -0.064	  0.141
         29.240	 -0.060	  0.141
         29.244	 -0.054	  0.142
         29.248	 -0.052	  0.141
         29.252	 -0.051	  0.138
         29.256	 -0.052	  0.139
         29.260	 -0.050	  0.134
         29.264	 -0.045	  0.131
         29.268	 -0.039	  0.131
         29.272	 -0.035	  0.134
         29.276	 -0.028	  0.131
         29.280	 -0.020	  0.134
         29.284	 -0.015	  0.134
         29.288	 -0.016	  0.134
         29.292	 -0.016	  0.134
         29.296	 -0.015	  0.133
         29.300	 -0.013	  0.135
         29.304	 -0.013	  0.136
         29.308	 -0.011	  0.140
         29.312	 -0.010	  0.141
         29.316	 -0.013	  0.144
         29.320	 -0.011	  0.142
         29.324	 -0.011	  0.140
         29.328	 -0.009	  0.140
         29.332	 -0.005	  0.140
         29.336	 -0.005	  0.145
         29.340	 -0.007	  0.147
         29.344	 -0.013	  0.149
         29.348	 -0.014	  0.145
         29.352	 -0.014	  0.142
         29.356	 -0.013	  0.141
         29.360	 -0.019	  0.145
         29.364	 -0.020	  0.146
         29.368	 -0.018	  0.145
         29.372	 -0.016	  0.144
         29.376	 -0.016	  0.140
         29.380	 -0.015	  0.138
         29.384	 -0.009	  0.136
         29.388	 -0.009	  0.134
         29.392	 -0.006	  0.129
         29.396	 -0.007	  0.126
         29.400	 -0.005	  0.121
         29.404	 -0.005	  0.114
         29.408	  0.000	  0.110
         29.412	  0.005	  0.105
         29.416	  0.000	  0.099
         29.420	  0.000	  0.092
         29.424	  0.000	  0.089
         29.428	  0.003	  0.089
         29.432	  0.006	  0.084
         29.436	  0.007	  0.081
         29.440	  0.009	  0.079
         29.444	  0.006	  0.076
         29.448	  0.007	  0.074
         29.452	  0.006	  0.070
         29.456	  0.005	  0.072
         29.460	  0.005	  0.068
         29.464	  0.001	  0.062
         29.468	  0.000	  0.058
         29.472	  0.003	  0.051
         29.476	  0.006	  0.050
         29.480	  0.005	  0.050
         29.484	  0.005	  0.051
         29.488	  0.005	  0.054
         29.492	  0.007	  0.061
